age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
39,M,445,En Couple,0,false,6552 VO 20
22,M,153,Seule,3,false,8203 UZ 68
50,M,178,Célibataire,0,false,9041 RR 97
21,M,589,En Couple,1,true,5615 KK 29
24,F,426,En Couple,0,false,9270 QQ 70
53,M,861,En Couple,0,false,2249 EV 89
44,F,216,En Couple,4,false,5785 YD 38
47,F,190,En Couple,3,false,8943 FG 53
31,M,549,En Couple,4,false,9797 MF 88
48,F,434,Célibataire,0,false,193 NC 45
20,M,480,En Couple,3,false,2879 XS 40
40,M,461,En Couple,4,false,8202 ZA 80
20,M,481,Célibataire,0,false,7591 AC 37
28,M,545,Célibataire,0,false,4414 WG 26
69,M,1355,Célibataire,0,false,2614 CF 31
19,F,527,Célibataire,0,false,7916 DN 92
56,F,423,En Couple,3,false,9408 RJ 49
63,F,192,En Couple,3,true,5852 HC 76
41,M,1266,Célibataire,0,false,9457 VP 91
25,M,547,En Couple,2,true,1472 ZW 35
28,M,751,En Couple,2,false,785 WN 23
46,F,408,En Couple,1,true,8340 LS 61
42,M,162,En Couple,0,false,7698 BF 29
55,M,434,Célibataire,0,false,9022 PK 26
76,F,488,Seule,2,false,4766 QE 32
64,M,525,En Couple,3,false,3536 DX 66
57,F,988,Célibataire,0,false,4971 BP 59
51,M,504,Seule,3,false,9763 SD 38
40,M,986,Célibataire,0,false,1816 AP 31
21,M,1363,Célibataire,0,false,8796 KN 76
19,F,516,Célibataire,0,false,3711 PU 58
21,M,596,En Couple,2,true,9145 PP 82
25,M,239,En Couple,3,false,419 NV 30
59,M,561,Célibataire,0,false,2578 OI 14
65,F,718,Célibataire,0,false,1 BE 67
23,F,716,Seule,1,false,6426 MW 41
41,M,595,Célibataire,0,false,8592 SP 41
58,F,1313,En Couple,3,true,2636 JQ 38
38,M,764,En Couple,1,false,6402 YB 35
72,M,1216,En Couple,1,false,8864 TJ 61
24,F,1194,Célibataire,0,false,9267 BW 73
27,M,181,En Couple,2,false,3973 VD 44
57,M,1033,Célibataire,0,false,2887 BZ 76
55,M,246,En Couple,3,false,6806 EG 16
33,F,414,En Couple,4,true,4685 YI 46
22,M,205,En Couple,2,false,8600 DS 67
38,F,210,Célibataire,0,false,6848 VE 91
55,M,599,En Couple,2,false,5095 NC 36
41,M,543,Célibataire,0,false,4322 SP 43
71,F,1394,Célibataire,0,false,1054 SI 79
74,M,504,Célibataire,0,false,2736 VW 22
37,F,164,En Couple,2,false,5117 BK 56
32,F,1267,En Couple,2,false,5075 JW 73
35,M,595,En Couple,4,true,7202 SI 28
29,F,475,Seule,2,false,4251 JW 65
66,F,760,En Couple,0,true,4739 BJ 72
38,M,948,En Couple,2,false,9363 MP 91
36,M,425,En Couple,4,false,2224 PG 65
27,M,463,En Couple,1,false,6594 EL 46
46,F,249,En Couple,4,false,9443 WX 59
26,F,189,Célibataire,0,false,9686 ZA 87
25,M,448,Seule,2,false,7937 JV 47
23,F,903,Célibataire,0,false,8408 ZW 67
48,M,516,En Couple,0,false,3863 TU 33
19,F,577,Célibataire,0,false,3580 LQ 60
56,M,1221,En Couple,3,false,5439 NZ 18
26,F,1204,En Couple,4,false,2591 CO 52
29,F,578,En Couple,2,false,5083 IW 86
71,M,404,Célibataire,0,false,1129 XS 65
70,M,1117,Célibataire,0,false,9382 HN 65
31,M,?,Célibataire,0,false,6363 SK 17
63,F,1309,Seule,2,false,1544 IS 15
53,M,515,En Couple,0,true,3344 FF 14
32,M,190,Célibataire,0,false,7456 QI 12
39,M,753,En Couple,1,true,6445 ZD 24
25,M,558,Célibataire,0,false,6169 FW 95
26,F,405,Célibataire,0,false,4834 FV 39
20,F,572,En Couple,4,true,8391 SG 61
78,M,491,En Couple,0,true,8600 NI 10
39,M,1158,Célibataire,0,false,2889 TJ 76
67,M,1091,Célibataire,0,false,6082 LF 73
30,M,219,En Couple,4,true,3062 GM 66
42,M,474,En Couple,0,false,1102 YW 15
28,F,464,En Couple,1,false,8194 FO 43
37,M,583,En Couple,0,false,4195 PT 20
77,M,433,Célibataire,0,false,296 HX 12
20,M,1237,Seule,1,false,2258 BM 30
32,M,420,Seule,2,false,6590 CT 68
43,M,509,En Couple,2,false,1287 WW 94
58,M,165,En Couple,2,true,3542 ZY 78
61,F,488,En Couple,0,false,679 UX 94
56,F,580,En Couple,2,false,2585 XK 28
23,M,733,En Couple,2,true,2705 WR 62
84,M,920,En Couple,1,false,203 DQ 10
18,M,1376,Célibataire,0,false,7535 NA 51
20,F,565,En Couple,1,false,2732 UL 83
20,F,1132,En Couple,3,false,2804 ET 34
56,F,215,Seule,1,false,4307 SP 76
71,M,525,Célibataire,0,false,4844 DK 65
56,F,517,En Couple,2,false,3010 VT 13
52,M,585,En Couple,4,true,6513 KT 47
75,F,1193,En Couple,1,false,3303 RD 66
58,M,418,Célibataire,0,false,8274 NM 16
34,M,586,En Couple,3,false,3238 RE 26
44,M,1241,En Couple,4,false,5419 FL 26
62,M,220,En Couple,3,false,5281 QM 87
57,M,521,En Couple,4,false,2897 QP 14
33,M,567,En Couple,2,false,1026 PT 57
39,F,1337,En Couple,2,true,2197 VP 80
81,M,505,Célibataire,0,false,845 DD 50
19,M,440,Célibataire,0,false,9518 NM 26
19,M,1010,En Couple,4,false,5281 CL 87
69,M,560,En Couple,0,false,8273 LS 21
73,M,445,En Couple,0,true,4229 YM 61
26,M,1210,Célibataire,0,false,9242 CG 91
76,M,458,Célibataire,0,false,8044 PP 83
74,M,1048,En Couple,2,false,2274 ZN 35
61,M,443,En Couple,0,false,4323 GI 12
24,F,499,Célibataire,0,false,9128 VL 74
50,F,514,En Couple,1,false,5568 SP 20
29,M,777,En Couple,4,false,8794 QQ 61
26,M,211,En Couple,3,false,7298 SE 21
31,M,1159,En Couple,2,false,2203 IT 68
83,M,1371,En Couple,1,true,7461 QD 70
48,M,192,Célibataire,0,false,8492 VT 50
71,M,151,En Couple,3,false,9789 TZ 82
51,M,1396,Célibataire,0,false,1893 LS 37
81,M,183,Célibataire,0,false,2055 TJ 79
22,F,216,En Couple,0,false,9114 JL 30
20,F,499,En Couple,2,false,1565 JZ 69
42,M,440,Célibataire,0,false,3288 GP 37
55,M,243,Célibataire,0,false,2288 JA 39
42,M,835,En Couple,0,false,8518 XL 49
20,M,497,Célibataire,0,false,3070 CL 76
27,M,418,En Couple,1,false,6759 WF 97
25,F,214,En Couple,2,false,2075 KC 30
36,M,1135,En Couple,0,false,2884 XJ 25
49,M,534,En Couple,3,true,3033 MU 62
59,M,730,En Couple,0,false,3444 WL 29
37,M,424,En Couple,1,true,2002 LY 66
29,F,156,Célibataire,0,false,6646 FJ 24
43,M,946,Seule,2,false,7018 WB 92
20,M,410,En Couple,3,true,211 WT 41
46,F,525,En Couple,3,false,4239 KQ 36
45,F,584,En Couple,4,false,9982 VV 39
23,F,1300,Célibataire,0,false,1226 XA 52
70,M,221,En Couple,3,true,3413 KX 12
75,F,445,En Couple,0,false,302 SD 12
26,M,214,En Couple,2,false,591 AO 53
18,M,1263,En Couple,4,false,3302 IJ 30
41,M,200,En Couple,3,false,6413 BB 64
61,M,568,Célibataire,0,false,4872 SN 91
38,Homme,573,En Couple,1,false,1739 LS 16
33,M,944,En Couple,2,true,9109 LV 86
27,M,1179,En Couple,0,false,3773 VI 29
53,F,906,En Couple,0,true,1272 FO 60
62,M,164,Célibataire,0,false,3380 SU 49
68,M,561,En Couple,2,false,6101 KZ 35
48,F,1184,Célibataire,0,false,8905 ID 43
54,M,586,En Couple,2,false,6457 RG 76
43,M,430,En Couple,4,false,7582 HM 61
46,M,427,Célibataire,0,false,5134 DY 39
20,F,580,En Couple,3,false,2738 FY 29
41,M,489,En Couple,1,false,4565 ZH 71
52,M,580,En Couple,3,false,2971 VO 31
20,M,483,En Couple,2,false,475 LU 61
39,M,791,Célibataire,0,false,7307 FG 33
46,M,524,Célibataire,0,false,4262 LL 16
45,M,237,En Couple,0,false,8685 XM 19
20,M,1298,En Couple,1,true,7911 ET 27
26,M,403,En Couple,1,false,4582 KF 18
37,M,559,Célibataire,0,false,8040 US 39
23,M,243,En Couple,3,false,3430 MM 58
33,M,504,Célibataire,0,false,5341 SN 95
52,M,443,En Couple,2,false,982 LG 94
26,F,153,En Couple,0,false,7684 KH 42
64,F,1210,Célibataire,0,false,6538 EZ 60
58,F,572,Célibataire,0,false,7478 KT 34
30,F,570,En Couple,1,false,8526 TM 80
35,F,242,En Couple,0,false,7798 XA 81
74,M,846,En Couple,3,false,9258 FW 36
50,M,479,En Couple,1,false,6526 BZ 85
37,F,159,Célibataire,0,false,3248 MF 73
38,M,1155,Célibataire,0,false,9767 HA 26
18,M,449,En Couple,0,false,426 BB 33
23,M,524,Célibataire,0,false,8367 BI 69
73,M,1237,Célibataire,0,false,2718 CJ 45
28,M,443,Seule,3,false,8114 HG 30
28,F,1312,En Couple,2,false,4924 MH 33
35,M,225,En Couple,4,false,9027 DR 69
25,M,485,En Couple,3,false,1468 GT 78
27,M,478,Célibataire,0,false,497 HJ 49
51,M,590,En Couple,0,false,9825 FV 39
39,M,417,Seule,2,false,2789 PF 51
22,M,176,Célibataire,0,false,8794 TZ 36
22,M,865,En Couple,2,false,4432 IC 60
57,M,564,Célibataire,0,false,4830 GL 29
24,F,464,En Couple,0,true,8399 NU 91
72,M,411,En Couple,4,false,5117 OO 41
39,M,468,En Couple,0,false,3816 VI 50
68,F,505,En Couple,3,false,3811 QT 93
30,F,1276,En Couple,2,true,9404 CO 92
52,F,441,En Couple,3,true,9654 UU 38
82,M,596,En Couple,3,false,9909 LL 18
35,M,521,Marié(e),1,false,7557 HX 58
50,F,527,En Couple,1,false,8647 KT 38
42,F,560,Seul,0,false,680 CE 52
22,M,421,En Couple,3,false,3808 US 13
45,F,956,En Couple,2,true,2820 YN 30
75,M,507,En Couple,2,false,3017 DR 43
28,M,158,En Couple,1,false,6054 ES 53
47,F,877,En Couple,1,true,2996 XJ 10
61,M,247,En Couple,2,false,6885 VS 73
22,M,154,En Couple,1,false,9245 CC 50
71,F,757,Célibataire,0,false,7906 IJ 56
18,M,764,Célibataire,0,false,7308 KY 73
42,M,518,En Couple,1,false,8104 XN 18
31,M,513,En Couple,4,false,2559 NR 72
66,F,237,En Couple,0,false,3582 KZ 34
27,M,1037,En Couple,0,false,2354 YD 10
54,M,418,Célibataire,0,false,4385 MW 93
52,F,512,En Couple,1,true,5016 MB 72
63,M,467,Célibataire,0,false,6797 UX 85
82,M,186,En Couple,1,false,9344 OB 54
18,M,426,Célibataire,0,false,5555 CR 21
71,M,408,En Couple,0,true,6482 UO 10
27,F,1137,Seule,1,false,6689 ZN 33
45,M,837,En Couple,1,false,1986 RO 13
35,M,158,Célibataire,0,false,7039 XH 96
45,F,503,En Couple,2,false,7833 LH 65
57,M,203,En Couple,0,true,9486 OS 30
47,M,561,En Couple,4,false,4177 PM 89
70,M,457,En Couple,2,false,5337 BX 59
74,M,230,Célibataire,0,false,7255 NC 51
27,M,553,En Couple,4,true,4997 LM 12
68,F,777,Seule,1,false,5336 JF 50
27,F,543,En Couple,1,false,9938 PD 19
66,M,1178,En Couple,3,false,6727 VK 71
21,M,1161,En Couple,0,false,8249 FM 37
27,M,224,Seule,3,false,4450 HG 61
36,F,159,En Couple,0,false,1293 CJ 42
21,M,211,En Couple,0,false,2322 AQ 16
51,M,474,Célibataire,0,false,172 RZ 86
41,M,472,Seul,0,false,553 HA 75
54,F,183,Célibataire,0,false,5901 DK 73
84,M,567,En Couple,1,true,7923 FN 49
43,M,584,Célibataire,0,false,5826 EV 33
50,M,988,En Couple,3,false,9719 SW 66
32,Féminin,1388,En Couple,1,true,8053 YZ 10
40,F,495,Célibataire,0,false,7941 KL 11
59,F,540,En Couple,0,false,9676 SO 64
66,M,837,Célibataire,0,false,7544 MA 46
71,M,572,En Couple,1,false,3830 JW 18
29,M,993,En Couple,4,true,8691 WM 57
58,F,176,En Couple,3,false,9868 KV 96
55,M,420,En Couple,0,false,5797 BT 54
40,M,743,En Couple,1,false,6963 BL 38
37,M,895,En Couple,0,false,9367 CH 33
52,M,169,En Couple,3,false,8375 CQ 28
19,M,544,Célibataire,0,false,1610 AE 57
59,F,412,En Couple,0,true,9375 FX 19
48,M,730,En Couple,2,false,5850 GA 85
26,F,434,Seule,1,false,7117 UM 12
48,F,517,Célibataire,0,false,7936 GK 39
51,M,944,En Couple,1,false,6076 FP 77
62,M,1103,Célibataire,0,false,8489 JW 17
44,M,567,En Couple,0,false,6082 VR 45
20,M,167,En Couple,2,false,4274 HL 92
27,M,732,En Couple,4,false,5293 LR 57
40,F,235,En Couple,3,false,2413 GN 46
34,M,471,En Couple,0,false,760 JD 78
35,F,230,Célibataire,0,false,4010 LS 55
20,F,450,En Couple,3,false,3556 GZ 11
22,M,482,Célibataire,0,false,1473 CV 81
65,M,522,En Couple,0,false,7553 KJ 47
55,Masculin,819,Célibataire,0,false,692 IF 13
34,F,499,Célibataire,0,false,6820 QK 33
81,F,1324,Célibataire,0,false,2671 RO 50
35,F,567,En Couple,4,true,2928 EA 20
28,F,570,Célibataire,0,false,1545 OK 22
38,F,404,Célibataire,0,false,1488 RZ 20
40,M,964,En Couple,2,false,3859 HC 75
49,M,491,En Couple,1,false,168 RL 41
21,M,595,Célibataire,0,false,6149 WF 79
31,M,555,En Couple,3,false,4024 FP 55
25,F,416,Célibataire,0,false,4469 BI 89
24,F,459,En Couple,1,true,2267 AM 43
23,F,448,En Couple,2,true,5553 PW 37
77,M,1247,Célibataire,0,false,2978 ZP 56
50,M,561,En Couple,3,false,3761 YN 63
29,M,173,En Couple,2,false,6779 AH 64
25,M,1025,En Couple,2,false,4536 EL 30
24,M,1067,En Couple,4,false,5533 PR 10
32,M,580,En Couple,2,false,2626 NY 49
35,F,539,En Couple,1,true,3803 LF 54
49,M,766,En Couple,0,true,9397 KB 86
37,M,802,Seule,3,false,6270 TB 47
28,M,412,En Couple,0,false,9025 SX 63
24,F,221,Célibataire,0,false,7310 FY 30
27,F,1378,En Couple,2,false,514 AU 96
39,F,479,En Couple,0,false,9239 ZS 62
20,M,463,Célibataire,0,false,6842 UN 63
26,F,533,En Couple,3,false,4021 RQ 48
27,M,1326,En Couple,0,true,2825 VB 10
20,M,477,En Couple,2,false,7434 VM 98
31,M,199,En Couple,4,false,7879 ZU 50
83,F,599,En Couple,1,false,3508 KN 30
41,F,464,Célibataire,0,false,7174 BT 57
27,M,-1,Célibataire,0,false,4378 LF 26
34,M,434,En Couple,4,false,3458 JQ 78
41,M,570,En Couple,1,true,3645 DV 66
25,M,450,En Couple,1,false,194 AZ 20
48,Masculin,198,En Couple,2,false,3705 GA 21
59,M,707,En Couple,4,false,7062 FT 95
26,M,1208,Célibataire,0,false,5283 UG 96
48,F,220,En Couple,2,true,3864 MS 98
37,M,518,En Couple,3,false,586 LZ 68
44,M,421,Célibataire,0,false,6285 YC 80
72,F,165,En Couple,1,false,7383 DQ 90
24,Homme,741,En Couple,2,false,4227 TV 63
46,F,506,Célibataire,0,false,6351 ZM 46
61,M,571,Célibataire,0,false,2770 GY 85
29,Femme,233,En Couple,2,false,189 PU 27
21,M,1149,Célibataire,0,false,8573 TX 96
72,M,233,En Couple,4,true,1034 ZI 67
35,F,157,Célibataire,0,false,3056 RO 44
46,M,528,Célibataire,0,false,5031 NX 66
46,M,1153,En Couple,4,false,5249 UE 19
18,F,190,En Couple,1,true,4191 KS 29
19,M,228,En Couple,1,false,1648 ZT 35
46,M,491,Célibataire,0,false,9912 BU 31
42,Femme,483,En Couple,2,false,7769 HZ 69
49,F,464,Seule,1,false,7136 TJ 54
42,F,470,En Couple,3,false,2830 FB 67
40,M,156,En Couple,1,false,6017 QG 90
37,M,913,En Couple,3,false,5135 XJ 41
42,F,564,Célibataire,0,false,1231 BH 73
75,F,545,En Couple,1,false,7299 PJ 48
74,F,423,En Couple,3,false,3542 FQ 94
18,F,215,En Couple,0,false,7966 BK 20
54,M,153,En Couple,0,false,4622 FE 22
55,M,863,En Couple,1,false,6187 EN 80
50,M,543,En Couple,3,true,2473 GV 29
57,M,522,Célibataire,0,false,385 ZV 42
84,M,573,Célibataire,0,false,7521 LZ 85
55,F,195,En Couple,4,false,3328 RK 31
50,M,157,Célibataire,0,false,9740 CO 98
69,M,966,Célibataire,0,false,4882 IK 41
42,F,1048,En Couple,1,true,7417 BR 13
42,M,234,Célibataire,0,false,1916 SH 50
70,M,237,En Couple,1,false,7506 BK 88
33,M,706,Célibataire,0,false,4380 KQ 72
76,M,472,En Couple,1,false,8858 TI 54
60,M,1121,En Couple,2,false,3658 PU 56
20,M,1272,Célibataire,0,false,3806 MH 69
19,M,1221,Célibataire,0,false,665 WG 79
23,F,562,Célibataire,0,false,3014 KA 25
38,M,982,En Couple,2,false,1076 TP 72
41,F,585,Seule,1,false,4018 AD 95
84,M,212,Célibataire,0,false,6995 QO 93
50,M,1334,En Couple,4,true,4174 QU 94
59,F,519,Célibataire,0,false,8438 EC 38
23,M,597,Célibataire,0,false,9040 SQ 42
24,M,551,En Couple,0,false,8582 BA 87
23,M,442,En Couple,1,true,6583 GT 59
59,F,1176,Célibataire,0,false,136 EY 61
65,M,416,En Couple,4,false,3051 HS 44
22,M,797,En Couple,0,false,9755 MQ 21
49,F,562,Seule,2,false,817 RF 52
26,M,555,En Couple,2,false,9110 DR 95
26,F,483,En Couple,3,false,6790 BJ 71
22,F,241,Célibataire,0,false,3213 IL 24
64,M,442,En Couple,0,false,5521 II 10
21,F,195,En Couple,3,false,7963 QM 47
54,M,1210,En Couple,2,false,2819 KZ 93
82,M,204,En Couple,4,false,9287 HH 98
23,M,820,En Couple,1,false,5767 PL 30
51,M,203,Célibataire,0,false,9889 KI 54
26,M,550,En Couple,0,false,660 US 84
60,F,835,En Couple,3,false,8915 XZ 82
-1,F,539,En Couple,4,true,8264 KR 53
36,M,160,En Couple,1,false,5538 WA 30
29,M,983,Célibataire,0,false,6316 YO 19
56,M,512,Seule,2,false,1723 FH 16
22,M,517,En Couple,0,false,4740 RE 54
75,M,247,Seule,2,false,8520 MK 28
52,F,179,En Couple,2,false,4942 JT 17
78,M,1104,En Couple,2,true,5675 SX 69
59,Homme,454,Célibataire,0,false,960 OE 70
20,M,1098,En Couple,4,false,9391 UA 25
83,M,248,En Couple,0,false,8667 LW 82
43,F,925,Célibataire,0,false,812 LQ 66
84,F,229,Célibataire,0,false,876 XU 86
29,M,453,En Couple,0,false,625 MB 96
59,F,562,En Couple,2,false,6263 QZ 36
41,M,1037,En Couple,3,true,5001 FT 45
81,M,986,En Couple,2,true,7212 IF 20
26,M,819,En Couple,0,false,2489 VX 13
44,M,1114,Célibataire,0,false,2244 BH 76
22,M,197,En Couple,2,false,8045 IZ 86
59,M,1336,En Couple,2,false,8483 ND 55
55,F,248,Célibataire,0,false,3328 IV 40
18,M,1348,En Couple,4,false,4869 TM 55
26,M,518,En Couple,1,false,8610 UW 24
18,M,485,En Couple,0,true,1346 MQ 43
57,F,551,En Couple,3,false,1409 AB 80
33,M,575,En Couple,2,true,1387 DW 20
33,M,193,En Couple,2,true,1779 HX 65
42,F,809,En Couple,1,false,5548 WM 92
51,M,496,Célibataire,0,false,8936 TN 47
51,M,1026,En Couple,4,false,8298 IZ 82
47,M,?,En Couple,2,false,1866 HB 42
59,M,480,Seule,2,false,7445 NP 94
25,M,505,Célibataire,0,false,6509 FJ 33
56,M,952,Célibataire,0,false,4084 LH 73
20,M,245,En Couple,1,true,257 HD 30
80,M,1357,En Couple,0,false,2253 MQ 63
49,M,493,En Couple,3,false,3197 GV 56
28,M,1117,Célibataire,0,false,4700 QS 87
44,M,429,En Couple,4,true,6243 IF 23
34,M,484,En Couple,2,false,2728 CH 56
30,M,526,En Couple,2,false,9329 LS 31
42,F,1296,Célibataire,0,false,3251 TN 70
41,F,502,En Couple,0,false,4571 CT 84
19,M,186,En Couple,2,false,2712 QZ 25
28,M,174,En Couple,2,true,4676 TV 95
25,F,424,En Couple,0,false,8413 EQ 38
41,M,404,En Couple,2,false,5604 TZ 96
22,M,1360,En Couple,3,false,5888 DU 97
51,M,198,Marié(e),2,true,8256 RV 93
33,F,467,En Couple,1,false,6732 BK 38
50,F,594,Célibataire,0,false,4582 CC 94
49,M,572,En Couple,2,false,6371 GG 63
21,F,489,Célibataire,0,false,5872 JY 88
19,F,544,En Couple,0,false,8018 CZ 77
35,M,731,En Couple,3,false,7966 EC 26
54,Masculin,472,En Couple,1,false,7874 KN 20
34,F,584,En Couple,0,false,4398 KL 90
40,M,420,Célibataire,0,false,5138 MI 40
25,M,579,En Couple,2,false,4774 OE 17
36,M,437,En Couple,1,false,3568 EG 87
36,M,872,Célibataire,0,false,9109 LW 48
48,M,441,Célibataire,0,false,1247 UD 98
23,F,438,En Couple,1,false,7447 HJ 55
36,M,458,En Couple,1,false,464 RI 13
19,F,530,Célibataire,0,false,5584 UZ 95
46,M,555,En Couple,3,false,171 IZ 69
68,F,472,Seule,3,false,4829 LG 68
64,F,546,Célibataire,0,false,3460 RZ 33
20,M,241,En Couple,2,false,648 NA 81
28,M,419,Célibataire,0,false,1288 CY 41
40,F,465,En Couple,4,false,5219 OB 24
23,M,570,En Couple,4,false,7167 OW 23
18,F,213,En Couple,2,true,8681 JY 72
29,M,1181,En Couple,1,false,1721 FV 30
48,M,544,Seule,3,false,7569 UQ 71
32,M,151,Seule,1,false,7059 HK 92
55,M,170,En Couple,1,false,252 CR 77
43,F,463,En Couple,3,false,3729 EI 86
59,M,1241,Célibataire,0,false,7108 ZH 90
83,Masculin,994,En Couple,2,false,6499 CH 87
71,M,180,Célibataire,0,false,5709 NI 45
29,M,1044,Célibataire,0,false,6402 QW 94
70,M,228,En Couple,3,true,1478 YP 21
20,M,987,En Couple,1,true,737 GN 11
79,M,1284,En Couple,3,true,7350 ZE 56
34,M,572,En Couple,0,false,8542 FF 66
46,M,577,En Couple,0,true,9280 KC 15
38,M,510,En Couple,2,false,2176 FW 54
47,F,552,En Couple,1,false,8961 BS 82
26,M,505,Célibataire,0,false,2968 LG 82
41,M,454,En Couple,0,true,4239 FC 55
31,F,438,En Couple,3,true,9442 AO 61
28,M,216,En Couple,1,false,9001 RC 19
77,M,431,En Couple,1,false,5283 FR 98
33,F,212,En Couple,0,true,6907 DR 45
49,M,493,En Couple,3,true,8394 CY 20
38,F,843,En Couple,1,true,3689 HC 23
58,M,789,Célibataire,0,false,7408 WH 22
23,Masculin,793,En Couple,3,false,5456 CA 55
40,F,1107,En Couple,4,false,4026 HZ 34
70,M,170,Célibataire,0,false,7978 MG 76
62,M,1087,En Couple,0,false,755 EA 24
80,M,461,Célibataire,0,false,920 DE 94
46,M,426,En Couple,1,false,4724 RP 84
28,M,550,Célibataire,0,false,6151 BL 65
73,M,445,En Couple,1,false,9390 QP 42
45,M,517,En Couple,0,false,3086 FY 37
37,M,183,Marié(e),3,false,988 CY 74
19,F,1283,Célibataire,0,false,8188 HW 66
47,M,519,En Couple,2,false,8004 JK 77
42,M,221,En Couple,3,false,1403 EA 76
58,F,967,Célibataire,0,false,8804 AL 58
27,F,542,Célibataire,0,false,2753 ST 25
33,M,421,Célibataire,0,false,2150 FU 79
48,M,1235,En Couple,0,true,2700 ZN 45
53,F,1280,En Couple,0,false,9982 WF 29
24,M,980,Célibataire,0,false,6563 HI 39
56,F,1011,En Couple,2,false,1416 OH 28
18,F, ,Célibataire,0,false,6361 SV 35
21,F,476,Célibataire,0,false,6876 CE 88
23,Homme,177,En Couple,2,false,1963 TF 17
43,M,498,En Couple,0,false,6316 NW 19
18,M,559,En Couple,4,true,462 TU 67
?,F,181,En Couple,2,false,3730 UY 69
77,M,1223,En Couple,3,false,3236 GQ 38
82,F,484,En Couple,1,false,4100 MN 51
80,M,200,En Couple,4,false,7942 CU 36
24,M,503,En Couple,1,false,5778 HQ 40
83,F,1278,En Couple,2,false,5432 LH 77
40,M,549,Célibataire,0,false,5412 LZ 75
39,M,448,Célibataire,0,false,7049 NG 56
42,M,563,Seule,1,false,1118 DR 83
38,F,429,Seule,1,false,2642 TM 19
76,M,165,Célibataire,0,false,5837 PS 68
21,M,1213,Célibataire,0,false,7812 XL 14
26,M,528,En Couple,2,false,7240 XX 39
49,M,546,Célibataire,0,false,9196 YE 35
51,M,172,Marié(e),2,false,4481 HT 58
82,F,549,Seule,2,false,8113 JG 93
37,M,450,En Couple,0,false,8228 WY 41
35,Homme,1109,Célibataire,0,false,1153 RL 50
51,M,226,En Couple,0,false,6133 TL 43
21,M,1283,En Couple,0,false,7161 XZ 10
26,M,446,En Couple,2,false,1875 YH 14
72,M,571,Célibataire,0,false,8540 TE 40
83,M,570,En Couple,3,false,2969 JZ 63
22,F,1375,En Couple,0,false,2040 RT 47
77,M,461,Seule,2,false,5257 KB 78
47,M,458,Célibataire,0,false,2934 CW 21
70,F,493,En Couple,2,false,5025 ZK 97
20,M,527,En Couple,2,false,9497 FX 28
24,F,598,Célibataire,0,false,5480 MD 41
80,M,559,Célibataire,0,false,4827 NG 95
41,M,217,Célibataire,0,false,8959 CJ 32
60,M,510,En Couple,3,true,1428 HS 69
19,M,529,En Couple,0,true,2193 WG 28
39,Masculin,514,Marié(e),4,false,3141 NI 52
33,M,988,En Couple,3,false,9925 SA 34
66,M,571,En Couple,2,false,5366 YC 52
60,F,1218,Célibataire,0,false,7721 QW 50
21,M,1122,En Couple,2,false,1534 WT 74
60,M,471,Célibataire,0,false,8614 ES 42
24,F,500,En Couple,0,false,4681 LV 28
46,M,192,En Couple,3,false,7792 SL 13
61,M,444,En Couple,0,false,7585 VB 45
38,M,855,En Couple,0,true,9397 ZP 15
63, ,1321,Célibataire,0,false,4471 LP 70
23,M,556,En Couple,1,true,4091 RY 18
45,M,443,En Couple,1,false,3880 JM 20
51,M,421,En Couple,3,false,6979 XI 62
43,M,518,En Couple,0,true,4970 BX 65
22,F,798,En Couple,3,true,4490 WL 13
54,M,551,En Couple,4,false,1630 EI 80
42,M,422,En Couple,2,true,148 LK 41
33,M,756,Célibataire,0,false,6861 ZT 36
70,M,505,Célibataire,0,false,5649 PQ 62
75,F,441,En Couple,1,false,1437 TG 73
33,M,591,En Couple,4,false,8443 RO 66
23,M,248,En Couple,4,false,9195 NI 72
26,M,238,En Couple,3,true,7555 DU 52
50,M,474,Célibataire,0,false,5424 RH 50
63,M,416,Célibataire,0,false,3656 FP 31
58,M,561,En Couple,1,false,3422 AR 96
46,M,543,En Couple,1,true,5681 ER 56
36,M,541,En Couple,4,true,3394 BC 33
53,F,492,Célibataire,0,false,4096 GY 82
63,M,479,En Couple,2,true,7137 ZF 69
50,M,1323,En Couple,2,false,6527 DJ 31
38,F,583,Seule,1,false,5660 JP 26
